//X Y Z Scalar_field
78006
7.50263977 140.76219177 0.89110994 -1960.000000
7.52635193 140.70658875 0.91119337 -1985.000000
7.50908661 140.69929504 0.94043827 -2004.000000
7.47431374 140.68972778 0.93886757 -2004.000000
7.51980400 140.60403442 0.97707796 -1980.000000
7.33762741 141.06379700 1.06985998 -1891.000000
7.31461525 141.09013367 1.08200216 -1896.000000
7.36615944 141.03178406 1.04357243 -1886.000000
7.35352516 141.04545593 1.05720901 -1842.000000
7.39332390 141.00036621 1.03241873 -1872.000000
7.41380882 140.97676086 1.02027035 -1886.000000
7.42877007 140.95989990 1.00712824 -1891.000000
7.27586555 141.13418579 1.13706732 -1984.000000
7.26855659 141.14282227 1.12093449 -1944.000000
7.27539253 141.13481140 1.21226311 -1989.000000
7.43409920 140.95381165 0.99298334 -1891.000000
7.61637306 140.77073669 1.18051434 -1927.000000
7.58141708 140.81098938 1.19067001 -1936.000000
7.99786568 140.33514404 1.03998899 -2005.000000
7.70755959 140.66683960 1.10362244 -1922.000000
7.57742691 140.53913879 0.97040510 -1937.000000
7.66930389 140.64576721 0.89452124 -1999.000000
7.68282509 140.67018127 0.92386103 -1990.000000
7.62184906 140.73970032 0.95933342 -1922.000000
7.62900925 140.73168945 0.94568253 -1946.000000
7.66554451 140.69020081 0.93601942 -1980.000000
7.58464241 140.61354065 0.93625641 -2004.000000
7.81941795 140.50308228 0.88469505 -2004.000000
7.68158913 140.69610596 1.11478043 -1917.000000
7.74472809 140.62405396 1.04904032 -1947.000000
7.76334381 140.60340881 1.03688574 -1995.000000
7.71821976 140.65461731 1.07533264 -1913.000000
7.73012352 140.64070129 1.09196854 -1922.000000
7.75613976 140.61141968 1.06567383 -1923.000000
7.63459206 140.75030518 1.15322161 -1907.000000
7.62125015 140.76481628 1.16636801 -1864.000000
7.63557053 140.74880981 1.13857651 -1883.000000
7.65304756 140.72923279 1.12592983 -1898.000000
7.91308022 140.43251038 1.04316807 -2014.000000
7.70120811 140.40013123 1.01763010 -2000.000000
7.64355850 140.46456909 0.96473265 -1966.000000
7.67416382 140.42895508 0.95456505 -2000.000000
7.82716560 140.25708008 0.97599411 -1948.000000
7.76827240 140.32408142 1.01196098 -1995.000000
7.82802582 140.22238159 1.03751516 -2005.000000
7.84846115 140.23307800 0.99363232 -1933.000000
7.84772682 140.23391724 1.00827789 -2005.000000
7.85306168 140.19459534 1.02586699 -1981.000000
7.87724495 140.16719055 1.00005627 -1981.000000
7.84405327 140.18632507 1.01119089 -2000.000000
7.88248825 140.16107178 1.01569605 -1943.000000
8.01958084 140.31048584 0.99903584 -1905.000000
8.02665520 140.16566467 0.90675068 -2005.000000
8.00156784 140.19453430 0.91791105 -2005.000000
8.05803108 140.26708984 0.96008110 -1958.000000
8.04629707 140.28036499 0.97323227 -1919.000000
8.03799438 140.28941345 0.98688078 -1915.000000
8.15274429 140.15834045 0.94423532 -2005.000000
8.12790871 140.18656921 0.95539522 -2000.000000
8.07189941 140.11970520 0.89809036 -2019.000000
8.06736755 140.06555176 0.91613626 -2010.000000
8.12478256 140.02536011 0.92264891 -1986.000000
8.24788475 139.94293213 0.90689182 -2019.000000
8.25847244 140.01310730 0.90302658 -2000.000000
8.29092979 139.96487427 0.89383984 -2010.000000
8.32869148 139.95750427 0.94033718 -1982.000000
8.15349388 139.96755981 0.91393805 -1987.000000
8.24272156 139.92546082 0.90833902 -2005.000000
8.25627899 139.90437317 0.91032982 -2010.000000
8.01997757 140.31028748 1.01368523 -1962.000000
8.11451340 140.22117615 1.14334965 -2010.000000
8.12249947 140.21214294 1.23223972 -1996.000000
8.13953018 140.19273376 1.22008085 -2019.000000
8.15522194 140.17504883 1.19278145 -2005.000000
8.16644287 140.16195679 1.20892572 -2010.000000
8.24326515 140.07409668 1.17545176 -1996.000000
8.24115372 140.07662964 1.18960571 -1963.000000
8.16862679 139.81936646 1.02724552 -2005.000000
7.21044159 137.48446655 1.10708094 -2020.000000
6.23130798 138.46472168 1.08037138 -2010.000000
6.26026344 138.43513489 1.09900761 -2019.000000
6.25165558 138.40919495 0.98227930 -2010.000000
6.29644203 138.39820862 1.00096607 -2010.000000
6.33758354 138.35624695 0.99180603 -1991.000000
6.40095520 138.25685120 0.87137461 -2010.000000
5.61474419 138.16406250 1.17663813 -1995.000000
5.62043762 138.15773010 1.19227934 -1990.000000
6.86536026 137.82391357 0.96107912 -2015.000000
6.64421654 138.04969788 1.03222799 -2010.000000
6.65150261 138.03536987 0.91750145 -1996.000000
6.83127594 137.85896301 0.97074842 -2002.000000
6.62361908 138.07069397 1.04388857 -1969.000000
6.60776329 138.08728027 1.14345312 -1964.000000
6.62242508 138.07215881 1.13079977 -1987.000000
6.68146896 138.01216125 1.02256966 -1960.000000
6.90451622 137.78337097 0.93775225 -1992.000000
7.05180931 137.63291931 0.88641357 -2002.000000
9.62524414 138.28388977 0.98792028 -1929.000000
9.11686897 140.03814697 1.02814722 -1992.000000
8.97915459 140.19906616 1.24016190 -2010.000000
8.96284294 140.21868896 1.22351360 -1941.000000
8.96772766 140.21278381 1.20985556 -1964.000000
8.42563629 139.86633301 1.02557516 -1982.000000
8.37535286 139.90396118 0.93216896 -1949.000000
8.31827927 139.83970642 0.90464640 -2020.000000
8.42750168 139.84477234 0.92548037 -2001.000000
8.46750069 139.79902649 0.91680479 -1987.000000
8.51988602 139.73918152 0.91011667 -1983.000000
8.51628113 139.74296570 0.89496899 -1987.000000
8.45865059 139.82859802 0.97244644 -1801.000000
8.47360802 139.81175232 0.95979214 -1880.000000
8.44986534 139.83894348 0.98560476 -1875.000000
8.51705551 139.76179504 0.95161533 -1927.000000
8.60540390 139.64204407 0.87910795 -2006.000000
8.59391022 139.65469360 0.89177036 -2006.000000
8.56233597 139.70993042 0.94393015 -1941.000000
8.60485268 139.66148376 0.93574905 -1969.000000
8.40583420 139.88909912 1.03723812 -1982.000000
8.40761948 139.88719177 1.05238056 -1945.000000
8.42571640 139.86633301 0.99676752 -1954.000000
8.42271805 139.86924744 1.01091909 -1964.000000
8.35538864 139.94641113 1.08836603 -1987.000000
8.39193344 139.90489197 1.07919168 -1973.000000
8.40070343 139.89454651 1.06603289 -1950.000000
9.15084457 139.99827576 1.04777384 -1987.000000
9.21800995 139.91960144 0.97130346 -1988.000000
9.21658707 139.92129517 0.98545933 -1969.000000
9.27646255 139.85061646 0.96560764 -2011.000000
9.28870392 139.83602905 0.95294714 -1988.000000
9.10685349 140.04953003 1.07011127 -2011.000000
9.14690781 140.00271606 1.06143522 -2010.000000
9.25466728 139.87635803 1.01974583 -2001.000000
9.21740341 139.91979980 1.02843094 -2015.000000
9.27333069 139.85462952 1.00808096 -2011.000000
8.75495529 139.48994446 0.90004015 -1919.000000
8.72527504 139.52409363 0.90972233 -1896.000000
8.71926308 139.53105164 0.92337704 -1882.000000
8.78299904 139.45814514 0.88986635 -1961.000000
8.71669960 139.53376770 0.93753004 -1910.000000
8.76499748 139.11968994 1.11242342 -2020.000000
8.77433586 139.10958862 1.12807512 -2002.000000
8.86408806 139.36560059 0.88716507 -1984.000000
8.90150261 139.30339050 0.87994432 -2016.000000
8.90822601 139.31481934 0.87947655 -1961.000000
8.96451759 139.25054932 0.87377691 -1993.000000
9.07220459 139.16789246 0.97223091 -2002.000000
9.01082993 139.17840576 0.88171721 -2020.000000
8.77063370 139.11335754 1.14222431 -1988.000000
9.08303833 139.15545654 1.03036785 -2007.000000
9.08734131 139.15083313 1.04551697 -2011.000000
9.07601738 139.16348267 1.00105095 -2011.000000
9.05274963 139.18980408 1.09766531 -1984.000000
9.05942535 139.18310547 1.08401203 -1984.000000
9.07210541 139.16835022 1.07184076 -1984.000000
9.08729744 139.15084839 1.05967665 -1971.000000
9.02591896 139.22100830 1.15032387 -1998.000000
9.01461983 139.23408508 1.16298676 -2011.000000
9.03149414 139.21424866 1.13715696 -1989.000000
8.84137154 139.00729370 1.13949108 -2007.000000
8.88128090 138.96157837 1.15913486 -1989.000000
8.71897125 138.82815552 0.90228510 -1993.000000
8.82260513 138.73352051 0.91625357 -2020.000000
9.73075676 139.34248352 1.04501772 -2007.000000
9.38415527 139.72425842 0.95272875 -2011.000000
9.61734581 139.35800171 1.03638124 -1836.000000
9.62976074 139.34342957 0.96756887 -1935.000000
9.62461662 139.33557129 0.96804047 -1953.000000
9.61475182 139.36138916 0.97924566 -1845.000000
9.61495590 139.36074829 0.99340677 -1845.000000
9.60942650 139.35308838 0.97971678 -1742.000000
9.59980011 139.33648682 0.99433374 -1692.000000
9.61120224 139.35118103 0.99388170 -1656.000000
9.60237122 139.33377075 0.98066902 -1769.000000
9.61299133 139.26428223 0.97239113 -2003.000000
9.60814476 139.32745361 0.96750212 -2016.000000
9.66232872 139.23948669 0.97692919 -1971.000000
9.66330338 139.23800659 0.96325922 -1967.000000
9.64968109 139.24835205 0.98958778 -1994.000000
9.66491890 139.23085022 0.96375227 -1998.000000
9.61661148 139.35885620 1.05053997 -1881.000000
9.61225700 139.34904480 1.03685331 -1544.000000
9.60150337 139.33459473 1.03730774 -803.000000
9.61254883 139.34948730 1.00853395 -1562.000000
9.61767769 139.35736084 1.00806236 -1832.000000
9.60114670 139.33480835 1.00898695 -1486.000000
9.61319733 139.34864807 1.02318478 -1607.000000
9.61832619 139.35650635 1.02222395 -1827.000000
9.60154915 139.33460999 1.02314806 -978.000000
9.59939003 139.33714294 1.05097389 -1468.000000
9.61197281 139.34968567 1.05101299 -1567.000000
9.72058868 139.35452271 1.05768538 -2012.000000
9.61480522 139.34674072 1.09399080 -1459.000000
9.61544037 139.35989380 1.06469679 -1899.000000
9.61583710 139.35968018 1.07885790 -1764.000000
9.59935188 139.33714294 1.06513405 -1580.000000
9.61193657 139.34968567 1.06517315 -1693.000000
9.61303329 139.34863281 1.07933664 -1576.000000
9.60024643 139.33564758 1.07978535 -1396.000000
9.61811256 139.35649109 1.09351254 -1836.000000
9.60177994 139.33438110 1.09395027 -1374.000000
9.61570740 139.34526062 1.10815287 -1028.000000
9.62034607 139.35441589 1.10768032 -1773.000000
9.60242844 139.33354187 1.10811186 -1118.000000
9.71586800 139.35978699 1.09917545 -2007.000000
9.71181870 139.36485291 1.07035542 -2012.000000
9.71212959 139.36465454 1.11283684 -2012.000000
9.56249237 139.35021973 1.21785879 -1652.000000
9.56754494 139.34956360 1.21787357 -1706.000000
9.56416321 139.34788513 1.20419121 -1539.000000
9.56966019 139.34701538 1.20420790 -1625.000000
9.56452560 139.34767151 1.23251343 -1643.000000
9.56568527 139.35144043 1.23202801 -1818.000000
9.61623192 139.34442139 1.16479445 -1661.000000
9.62180328 139.35208130 1.16481209 -1935.000000
9.61590767 139.34460449 1.12231350 -1127.000000
9.62193298 139.35206604 1.12233257 -1886.000000
9.60195160 139.33374023 1.12227058 -1100.000000
9.61652184 139.34375000 1.15063477 -1684.000000
9.62188911 139.35208130 1.13649273 -1940.000000
9.61676025 139.34422302 1.13647652 -1684.000000
9.62297821 139.35102844 1.15065527 -1944.000000
9.60230255 139.33354187 1.15108061 -1243.000000
9.60191154 139.33372498 1.13643074 -1333.000000
9.60365677 139.33186340 1.16524458 -1091.000000
9.61341476 139.34777832 1.17845869 -1648.000000
9.62013245 139.35440063 1.17847967 -1953.000000
9.60291100 139.33268738 1.17891455 -1225.000000
9.70465469 139.37329102 1.15383196 -2012.000000
9.69757462 139.38130188 1.13867474 -2007.000000
9.67638779 139.40617371 1.22064781 -2012.000000
9.59527206 139.34199524 1.19207621 -1657.000000
9.61431122 139.34629822 1.19310999 -1845.000000
9.57519722 139.33566284 1.04992437 -1868.000000
9.57584763 139.33482361 1.06359863 -1904.000000
9.58190536 139.32786560 1.03627157 -1845.000000
9.58740425 139.32701111 1.03677654 -1724.000000
9.58588982 139.32345581 1.00845098 -1958.000000
9.58931732 139.32511902 1.00846148 -1805.000000
9.59740829 139.31562805 0.99578905 -1989.000000
9.58654022 139.32261658 1.02310181 -1904.000000
9.58839417 139.32553101 1.02261972 -1702.000000
9.58207321 139.33312988 1.04994440 -1791.000000
9.58679771 139.32720947 1.09341526 -1738.000000
9.58272362 139.33227539 1.06459522 -1805.000000
9.58359718 139.32597351 1.07924557 -1850.000000
9.58520889 139.32954407 1.07876253 -1769.000000
9.58105469 139.32870483 1.09291029 -1827.000000
9.58055496 139.32890320 1.10706902 -1711.000000
9.58675003 139.32719421 1.10757637 -1630.000000
9.57826996 139.33143616 1.17737532 -1823.000000
9.56856155 139.34327698 1.19053125 -1665.000000
9.57523727 139.34027100 1.19055080 -1611.000000
9.58405113 139.32511902 1.16420841 -1868.000000
9.58840370 139.32530212 1.16470909 -1782.000000
9.58343506 139.32597351 1.13588619 -1827.000000
9.58690834 139.32655334 1.13589668 -1796.000000
9.58026886 139.32954407 1.12122822 -1733.000000
9.58670235 139.32719421 1.12173653 -1764.000000
9.58319855 139.32553101 1.15004539 -1845.000000
9.58800125 139.32551575 1.15005970 -1764.000000
9.58515549 139.32888794 1.17837191 -1764.000000
9.78872108 139.27479553 1.03932238 -2012.000000
9.67914772 139.21376038 0.97990561 -1989.000000
9.77333450 139.17535400 0.94697809 -1878.000000
9.86753845 139.13104248 0.91356039 -1999.000000
9.89308548 139.15222168 0.91363955 -1870.000000
9.87911797 139.14245605 0.89943647 -1994.000000
9.86821365 139.15533447 0.92626190 -1909.000000
9.87700844 139.14498901 0.91359043 -1945.000000
9.89995766 139.14378357 0.92879581 -1821.000000
9.84319305 139.14247131 0.92520857 -1958.000000
9.85392189 139.14730835 0.92572927 -1963.000000
9.85283470 139.19903564 0.99214029 -2012.000000
9.84237289 139.16101074 0.93790340 -1972.000000
9.81827736 139.17179871 0.94955254 -1967.000000
9.83660126 139.16732788 0.95107126 -1994.000000
9.81488037 139.14979553 0.93733215 -1954.000000
9.78808975 139.15805054 0.93481255 -1976.000000
9.83327675 139.15385437 0.93787527 -1954.000000
9.81068802 139.15486145 0.95050430 -1963.000000
9.89621353 139.14866638 0.94245720 -1856.000000
9.85761452 139.16755676 0.93843889 -1976.000000
9.95774078 139.02536011 0.89916658 -2012.000000
9.92354965 139.08993530 0.89223766 -2012.000000
9.91105652 139.13134766 0.90246010 -1963.000000
9.99019814 139.03811646 0.90073061 -2008.000000
10.02062225 138.97579956 0.89348841 -2003.000000
10.00997162 138.96397400 0.89345503 -2003.000000
10.04495430 138.97399902 0.89502478 -1968.000000
10.04663658 138.94541931 0.88330793 -2012.000000
9.77912521 139.28550720 1.02367067 -2007.000000
9.83323479 139.22225952 1.00331497 -1998.000000
9.10257339 139.09291077 0.86586571 -2007.000000
9.10155106 139.13504028 0.90493202 -1975.000000
9.10106277 139.13525391 0.91957855 -1971.000000
9.12139130 139.11227417 0.87959671 -2007.000000
9.11353874 139.12112427 0.89275837 -1962.000000
9.08026314 139.11840820 0.87654448 -2011.000000
9.09580421 139.08148193 0.88049316 -2016.000000
9.15222549 138.99250793 0.89041471 -2016.000000
9.12228203 139.05090332 0.86982489 -2016.000000
9.08959579 139.14831543 0.98888206 -1993.000000
9.10630417 139.12911987 0.93424177 -1966.000000
9.09564400 139.14135742 0.96155500 -1984.000000
9.09959602 139.13691711 0.94789410 -1980.000000
9.27789688 138.84899902 0.88100433 -2003.000000
9.24866867 138.88296509 0.89068699 -2021.000000
9.16649055 138.62397766 1.20046711 -2016.000000
9.23576736 138.29469299 0.97504187 -1968.000000
9.17640686 136.94058228 1.14948702 -2013.000000
7.94078445 136.75593567 1.09158039 -2017.000000
7.27482414 137.41879272 1.04427576 -1894.000000
7.32505226 137.36759949 0.90916395 -2007.000000
7.31908989 137.37345886 0.92281866 -2011.000000
7.31346703 137.37911987 0.96479511 -1957.000000
7.31764984 137.37513733 0.93697453 -1939.000000
7.31030464 137.38270569 0.95013809 -2002.000000
7.32963943 137.36276245 0.98095512 -1993.000000
7.27881813 137.41438293 1.01645517 -2020.000000
7.28539848 137.40765381 1.03161049 -1989.000000
7.31130791 137.38165283 0.99262094 -2011.000000
7.25069427 137.44291687 1.09791851 -1998.000000
7.28120804 137.41163635 1.05943060 -1826.000000
7.97620010 136.72027588 1.08289194 -2004.000000
7.95500946 136.74212646 1.06574154 -2004.000000
7.93017960 136.76707458 1.11840630 -2021.000000
7.90637398 136.79165649 1.12908077 -2008.000000
9.52349663 137.99391174 1.04324150 -2008.000000
8.97115135 137.74098206 1.13580036 -2012.000000
8.61273003 137.53890991 1.07025146 -1982.000000
9.53983879 137.97538757 1.03205681 -2013.000000
9.59510040 137.93028259 1.02537918 -2008.000000
8.05910301 136.63507080 1.02502203 -1960.000000
8.04736900 136.64724731 1.05135584 -2017.000000
8.05150795 136.64328003 1.03769541 -1916.000000
8.06146812 136.63298035 0.99768496 -2021.000000
8.05777550 136.63676453 1.01085854 -1952.000000
6.06014061 144.21286011 1.93855453 -1993.000000
5.74452782 144.58940125 1.42154980 -1970.000000
5.75124168 144.58160400 1.40594387 -1987.000000
5.74725533 144.58599854 1.43767071 -1987.000000
5.74073029 144.59425354 1.45327759 -1998.000000
5.27874565 143.34436035 1.77009177 -2004.000000
4.16830635 144.56033325 1.88560176 -1933.000000
4.22091866 144.50115967 1.72608161 -1996.000000
4.25099182 144.46746826 1.64706421 -2008.000000
4.24817657 144.47084045 1.66365838 -1939.000000
4.23933029 144.48008728 1.71197248 -1917.000000
4.24102211 144.47885132 1.67926335 -1900.000000
4.24600983 144.47337341 1.69587827 -1894.000000
4.32750511 144.38088989 1.55694818 -1945.000000
4.48963928 144.19609070 1.41140938 -1969.000000
4.45585442 144.23422241 1.42400885 -1952.000000
4.51240158 144.17037964 1.39780188 -2003.000000
4.38648987 143.58715820 1.56922340 -1864.000000
4.18007469 144.54707336 1.87000966 -1922.000000
3.43466926 143.60032654 1.37254000 -1991.000000
5.29943466 143.32122803 1.75647807 -1972.000000
4.72731400 143.95109558 1.71286678 -1998.000000
4.76339722 143.88531494 1.24860811 -1986.000000
4.78137970 143.86444092 1.23449898 -1970.000000
4.99079132 143.65148926 1.46702814 -1932.000000
4.97147751 143.67294312 1.48113346 -1910.000000
5.00460815 143.63568115 1.45290709 -1971.000000
4.72558212 143.95298767 1.68014693 -1998.000000
5.62707329 143.98686218 1.59348202 -1977.000000
5.63284492 143.98054504 1.57836127 -1977.000000
5.61023140 144.00669861 1.60759449 -1993.000000
5.67486191 143.93183899 1.51890969 -1993.000000
5.65229797 143.95797729 1.53202868 -1966.000000
5.65111351 143.95901489 1.54813957 -1977.000000
5.64277077 143.96917725 1.56325221 -1987.000000
5.59536934 144.02398682 1.65442777 -1976.000000
5.59186554 144.02819824 1.67004299 -1982.000000
5.60465240 144.01345825 1.62320399 -1993.000000
5.59447670 144.02548218 1.63831210 -1982.000000
5.58584023 144.03515625 1.68516326 -1987.000000
5.15093994 143.46920776 1.29316378 -1939.000000
5.21554375 143.39590454 1.26893187 -1912.000000
